Loyer au m2,KEY,Prix,Département,ville,Code Postal,Adresse,Type,Nombre de pièces,Surface,Latitude,Longitude,Prix au m2,Mensualité,Coût total des intérêts,Frais de notaire,Loyer mensuel,Taux de rendement
25,75-120,353000,75,PARIS 20,75020,1 RUE DU RETRAIT,Appartement,2,37,48.8676316499525,2.39603670096044,9541,1863,205979.21,28240.0,938,1.92
25,75-120,445000,75,PARIS 20,75020,68 RUE RAMUS,Appartement,3,44,48.8637156420559,2.39776560274578,10114,2349,259662.18,35600.0,1116,1.81
25,75-120,288040,75,PARIS 20,75020,324 RUE DE BELLEVILLE,Appartement,2,30,48.8767943086196,2.4058275644136,9601,1520,168074.37,23043.2,761,1.9
25,75-120,640000,75,PARIS 20,75020,24 RUE TACLET,Appartement,3,70,48.8711223442235,2.39792527481874,9143,3378,373446.73,51200.0,1775,2.0
25,75-120,335000,75,PARIS 20,75020,67 RUE DES PRAIRIES,Appartement,2,34,48.8634177883362,2.40137003811828,9853,1768,195476.02,26800.0,862,1.86
25,75-120,270000,75,PARIS 20,75020,28 RUE LEVERT,Appartement,2,27,48.8744100417083,2.39182251956092,10000,1425,157547.84,21600.0,685,1.83
25,75-120,367000,75,PARIS 20,75020,128 RUE DES COURONNES,Appartement,2,38,48.8719833746124,2.38959342055611,9658,1937,214148.36,29360.0,963,1.89
25,75-120,465000,75,PARIS 20,75020,25 RUE DES ENVIERGES,Appartement,3,48,48.872718728604,2.38726842769235,9688,2454,271332.39,37200.0,1217,1.89
25,75-120,340000,75,PARIS 20,75020,4 RUE HENRI DUBOUILLON,Appartement,2,35,48.8727682022329,2.40434617755678,9714,1795,198393.58,27200.0,887,1.88
25,75-120,521575,75,PARIS 20,75020,50 RUE DE LA JUSTICE,Appartement,3,68,48.8683250216685,2.40806970353099,7670,2753,304344.5,41726.0,1724,2.38
25,75-120,612100,75,PARIS 20,75020,17 RUE RIBLETTE,Appartement,3,50,48.8601808716684,2.40616899592202,12242,3231,357166.79,48968.0,1268,1.49
25,75-120,384000,75,PARIS 20,75020,62 RUE PIXERECOURT,Appartement,2,47,48.8736311908112,2.39675636036309,8170,2027,224068.04,30720.0,1192,2.24
25,75-120,322600,75,PARIS 20,75020,48 RUE DE LA BIDASSOA,Appartement,2,33,48.8673451236262,2.39181520075638,9776,1703,188240.49,25808.0,837,1.87
25,75-120,637400,75,PARIS 20,75020,97 RUE PELLEPORT,Appartement,3,69,48.8699057145195,2.39928421572839,9238,3364,371929.61,50992.0,1749,1.98
25,75-120,410000,75,PARIS 20,75020,11 RUE DE LA CR DES NOUES,Appartement,2,44,48.8636361662742,2.4026668679068,9318,2164,239239.31,32800.0,1116,1.96
25,75-120,390000,75,PARIS 20,75020,46 RUE VITRUVE,Appartement,2,45,48.8580638511454,2.40497707258143,8667,2059,227569.1,31200.0,1141,2.11
25,75-120,570000,75,PARIS 20,75020,238 RUE DE BELLEVILLE,Appartement,3,67,48.8752226520945,2.39856842568415,8507,3009,332601.0,45600.0,1699,2.15
25,75-120,675300,75,PARIS 20,75020,139 AV GAMBETTA,Appartement,3,66,48.8692603611506,2.40153130312005,10232,3564,394044.65,54024.0,1673,1.79
25,75-120,275000,75,PARIS 20,75020,4 VLA STENDHAL,Appartement,2,37,48.862048199686,2.40171307899513,7432,1452,160465.39,22000.0,938,2.46
25,75-120,200000,75,PARIS 20,75020,104 RUE DE LAGNY,Appartement,2,26,48.8489129624543,2.41084063589313,7692,1056,116702.1,16000.0,659,2.38
25,75-120,538000,75,PARIS 20,75020,112 RUE DES GRANDS CHAMPS,Appartement,2,54,48.8516159205499,2.40813602502867,9963,2840,313928.66,43040.0,1369,1.84
25,75-120,286400,75,PARIS 20,75020,61 RUE DES VIGNOLES,Appartement,2,27,48.8550179002233,2.40087452366351,10607,1512,167117.41,22912.0,685,1.72
25,75-120,465000,75,PARIS 20,75020,11 RUE SAINT FARGEAU,Appartement,3,53,48.8711436663379,2.40003645406863,8774,2454,271332.39,37200.0,1344,2.08
25,75-120,535000,75,PARIS 20,75020,178 RUE PELLEPORT,Appartement,3,68,48.8741829870065,2.39816543483257,7868,2824,312178.13,42800.0,1724,2.32
25,75-120,550000,75,PARIS 20,75020,239 AV GAMBETTA,Appartement,2,64,48.875096046271,2.40528351031102,8594,2903,320930.79,44000.0,1623,2.13
25,75-120,273500,75,PARIS 20,75020,108 BD DE MENILMONTANT,Appartement,2,24,48.8655143347442,2.38524209632327,11396,1444,159590.13,21880.0,608,1.6
25,75-120,430000,75,PARIS 20,75020,55 RUE DES PYRENEES,Appartement,3,63,48.8520527582416,2.40579293303488,6825,2270,250909.52,34400.0,1597,2.68
25,75-120,286600,75,PARIS 20,75020,12 BD DE CHARONNE,Appartement,2,28,48.8489488596952,2.39970148234782,10236,1513,167234.12,22928.0,710,1.79
25,75-120,255000,75,PARIS 20,75020,12 RUE VICTOR LETALLE,Appartement,2,35,48.8667045927786,2.38530519175665,7286,1346,148795.18,20400.0,887,2.51
25,75-120,740000,75,PARIS 20,75020,44 RUE PLANCHAT,Appartement,3,65,48.8552966113301,2.3972527619093,11385,3906,431797.79,59200.0,1648,1.61
25,75-120,240000,75,PARIS 20,75020,43 RUE DE LA REUNION,Appartement,3,36,48.8548181991053,2.40169041542385,6667,1267,140042.53,19200.0,913,2.74
25,75-120,549000,75,PARIS 20,75020,140 RUE DE BELLEVILLE,Appartement,3,45,48.874964750519,2.39034683262804,12200,2898,320347.28,43920.0,1141,1.5
25,75-120,339000,75,PARIS 20,75020,45 AV GAMBETTA,Appartement,2,32,48.8646512535362,2.39364519615606,10594,1789,197810.07,27120.0,811,1.73
25,75-120,775000,75,PARIS 20,75020,42 RUE PLANCHAT,Appartement,4,85,48.8551143634427,2.39754274694274,9118,4091,452220.65,62000.0,2155,2.01
25,75-120,322315,75,PARIS 20,75020,11 AV DU PERE LACHAISE,Appartement,2,33,48.8641984640082,2.39751888023675,9767,1701,188074.19,25785.2,837,1.87
25,75-120,800000,75,PARIS 20,75020,119 RUE DES PYRENEES,Appartement,4,89,48.8569794410226,2.40378737686741,8989,4223,466808.42,64000.0,2256,2.03
25,75-120,345000,75,PARIS 20,75020,104 RUE DES PYRENEES,Appartement,3,45,48.8559833575055,2.40527691379403,7667,1821,201311.13,27600.0,1141,2.39
25,75-120,385000,75,PARIS 20,75020,27 RUE DU CAPITAINE FERBER,Appartement,2,42,48.8669222501839,2.40684911867664,9167,2032,224651.55,30800.0,1065,2.0
25,75-120,865000,75,PARIS 20,75020,10 RUE DE LA MARE,Appartement,3,74,48.8691522319729,2.38853537103243,11689,4566,504736.6,69200.0,1876,1.56
25,75-120,310000,75,PARIS 20,75020,33 RUE D AVRON,Appartement,2,33,48.8520975033137,2.40080095483579,9394,1636,180888.26,24800.0,837,1.95
25,75-120,263000,75,PARIS 20,75020,104 RUE DE LAGNY,Appartement,2,26,48.8489129624543,2.41084063589313,10115,1388,153463.27,21040.0,659,1.81
25,75-120,325000,75,PARIS 20,75020,42 RUE RAMPONEAU,Appartement,2,31,48.8715219939078,2.38130468760189,10484,1715,189640.92,26000.0,786,1.74
25,75-120,338000,75,PARIS 20,75020,47 RUE DES PYRENEES,Appartement,3,39,48.8511363546648,2.40610337265801,8667,1784,197226.56,27040.0,989,2.11
25,75-120,330350,75,PARIS 20,75020,82 RUE ALEXANDRE DUMAS,Appartement,2,36,48.8545944890237,2.39738699558939,9176,1744,192762.7,26428.0,913,1.99
25,75-120,513000,75,PARIS 20,75020,22 RUE DE LA REUNION,Appartement,3,60,48.8535347799446,2.4038067124712,8550,2708,299340.9,41040.0,1521,2.14
25,75-120,280000,75,PARIS 20,75020,11 RUE VICTOR LETALLE,Appartement,2,20,48.8667365696628,2.3857110883603,14000,1478,163382.95,22400.0,507,1.31
25,75-120,385000,75,PARIS 20,75020,5 RUE PIERRE BAYLE,Appartement,2,35,48.8589033732904,2.3905379541495,11000,2032,224651.55,30800.0,887,1.66
25,75-120,400000,75,PARIS 20,75020,48 RUE RAMPONEAU,Appartement,2,40,48.8716199134501,2.38206713741887,10000,2111,233404.21,32000.0,1014,1.83
25,75-120,420000,75,PARIS 20,75020,46 RUE DES ORTEAUX,Appartement,2,54,48.8560659703698,2.40315390625023,7778,2217,245074.42,33600.0,1369,2.35
25,75-120,390000,75,PARIS 20,75020,4 RUE DES COURONNES,Appartement,2,46,48.8691530639756,2.38131713815771,8478,2059,227569.1,31200.0,1166,2.16
25,75-120,288700,75,PARIS 20,75020,47 RUE PLANCHAT,Appartement,2,30,48.8550263695071,2.39695777708433,9623,1524,168459.49,23096.0,761,1.9
25,75-120,451500,75,PARIS 20,75020,6 VC J 20,Appartement,2,54,48.8731624195332,2.40259030230772,8361,2383,263455.0,36120.0,1369,2.19
25,75-120,520000,75,PARIS 20,75020,17 RUE DES PRAIRIES,Appartement,3,52,48.8621649990347,2.40348364508144,10000,2745,303425.47,41600.0,1318,1.83
25,75-120,450000,75,PARIS 20,75020,60 BD DE CHARONNE,Appartement,2,43,48.8525780626857,2.39826724902015,10465,2375,262579.73,36000.0,1090,1.75
25,75-120,931500,75,PARIS 20,75020,126 BD DE CHARONNE,Appartement,4,85,48.8553470826015,2.39620134175169,10959,4917,543540.05,74520.0,2155,1.67
25,75-120,626450,75,PARIS 20,75020,52 RUE SAINT FARGEAU,Appartement,3,61,48.8718115149492,2.40683553148586,10270,3307,365540.17,50116.0,1546,1.78
25,75-120,340000,75,PARIS 20,75020,38 BD DE CHARONNE,Appartement,2,32,48.8509282904824,2.39895906752154,10625,1795,198393.58,27200.0,811,1.72
25,75-120,520000,75,PARIS 20,75020,6 RUE HENRI DUBOUILLON,Appartement,3,75,48.8728309967434,2.40459005988519,6933,2745,303425.47,41600.0,1901,2.64
25,75-120,620000,75,PARIS 20,75020,7 RUE DE LA CHINE,Appartement,4,67,48.8667102565078,2.39932456348542,9254,3273,361776.52,49600.0,1699,1.98
25,75-120,374000,75,PARIS 20,75020,81 RUE DES PRAIRIES,Appartement,2,38,48.8636595527747,2.40052604102057,9842,1974,218232.93,29920.0,963,1.86
25,75-120,956600,75,PARIS 20,75020,175 AV GAMBETTA,Appartement,4,100,48.8712461954218,2.40371198255084,9566,5049,558186.16,76528.0,2535,1.91
25,75-120,275000,75,PARIS 20,75020,229 RUE DES PYRENEES,Appartement,2,25,48.8636579894046,2.39921559430647,11000,1452,160465.39,22000.0,634,1.66
25,75-120,440000,75,PARIS 20,75020,10 RUE AUGER,Appartement,2,35,48.8510076154527,2.39964021906647,12571,2322,256744.63,35200.0,887,1.45
25,75-120,360000,75,PARIS 20,75020,23 RUE PELLEPORT,Appartement,2,42,48.8627736486126,2.40375005514804,8571,1900,210063.79,28800.0,1065,2.13
25,75-120,772947,75,PARIS 20,75020,166 RUE DE BAGNOLET,Appartement,4,80,48.8633999235404,2.40763319455913,9662,4080,451022.71,61835.76,2028,1.89
25,75-120,692000,75,PARIS 20,75020,49 AV GAMBETTA,Appartement,3,60,48.8647088974229,2.39392763873399,11533,3653,403789.28,55360.0,1521,1.59
25,75-120,498200,75,PARIS 20,75020,40 RUE DE BELLEVILLE,Appartement,4,62,48.8726602995893,2.38091301638335,8035,2630,290704.94,39856.0,1572,2.28
25,75-120,420000,75,PARIS 20,75020,46 RUE DE LA BIDASSOA,Appartement,2,37,48.8673142716211,2.39203086689411,11351,2217,245074.42,33600.0,938,1.61
25,75-120,465700,75,PARIS 20,75020,41B CRS DE VINCENNES,Appartement,2,40,48.8482588664351,2.40332705760623,11642,2458,271740.85,37256.0,1014,1.57
25,75-120,285000,75,PARIS 20,75020,8 PAS DES SOUPIRS,Appartement,2,27,48.8683456425392,2.39644137197567,10556,1504,166300.5,22800.0,685,1.73
25,75-120,747900,75,PARIS 20,75020,7 RUE DE LAGNY,Appartement,3,90,48.8490371922061,2.40034529992868,8310,3948,436407.52,59832.0,2282,2.2
25,75-120,582350,75,PARIS 20,75020,60 RUE DE BAGNOLET,Appartement,4,69,48.8575936108034,2.39956050036087,8440,3074,339807.35,46588.0,1749,2.17
25,75-120,585000,75,PARIS 20,75020,50 RUE DE LA JUSTICE,Appartement,3,68,48.8683250216685,2.40806970353099,8603,3088,341353.65,46800.0,1724,2.13
25,75-120,452000,75,PARIS 20,75020,59 RUE D AVRON,Appartement,2,50,48.8524019036481,2.40285546230521,9040,2386,263746.76,36160.0,1268,2.02
25,75-120,694250,75,PARIS 20,75020,24 RUE DE BAGNOLET,Appartement,4,76,48.8564910785622,2.39701155716223,9135,3665,405102.18,55540.0,1927,2.0
25,75-120,308000,75,PARIS 20,75020,29 RUE DU CLOS,Appartement,2,33,48.8576180791656,2.40699482154738,9333,1626,179721.24,24640.0,837,1.96
25,75-120,300000,75,PARIS 20,75020,2 VLA GAGLIARDINI,Appartement,2,37,48.875691166161,2.4032388980692,8108,1584,175053.16,24000.0,938,2.26
25,75-120,809200,75,PARIS 20,75020,6 RUE MICHEL DE BOURGES,Appartement,4,87,48.8539138976484,2.40052444963192,9301,4271,472176.71,64736.0,2206,1.97
25,75-120,556000,75,PARIS 20,75020,38B RUE ETIENNE DOLET,Appartement,2,53,48.8680836572888,2.38601807074304,10491,2935,324431.85,44480.0,1344,1.74
25,75-120,290000,75,PARIS 20,75020,7 RUE DU CLOS,Appartement,2,24,48.8568337006248,2.40608356561788,12083,1531,169218.05,23200.0,608,1.51
25,75-120,785000,75,PARIS 20,75020,10 RUE DE LA CHINE,Appartement,2,69,48.8672475373274,2.39962153517133,11377,4144,458055.76,62800.0,1749,1.61
25,75-120,585000,75,PARIS 20,75020,14 RUE DU PRESSOIR,Appartement,4,76,48.8692288267383,2.3840912838494,7697,3088,341353.65,46800.0,1927,2.38
25,75-120,996200,75,PARIS 20,75020,51 RUE OLIVIER METRA,Appartement,5,100,48.8740760257961,2.39300851918241,9962,5258,581293.18,79696.0,2535,1.84
25,75-120,186000,75,PARIS 20,75020,86 RUE DES PYRENEES,Appartement,2,27,48.8547867666545,2.40571717372687,6889,982,108532.96,14880.0,685,2.65
25,75-120,220000,75,PARIS 20,75020,269 RUE DES PYRENEES,Appartement,2,19,48.867359600752,2.39633111127585,11579,1161,128372.31,17600.0,482,1.58
25,75-120,340000,75,PARIS 20,75020,10 RUE BISSON,Appartement,2,27,48.8703019533706,2.38020723779582,12593,1795,198393.58,27200.0,685,1.45
25,75-120,245000,75,PARIS 20,75020,78 RUE DE BELLEVILLE,Appartement,2,28,48.8733727300773,2.38424485367614,8750,1293,142960.08,19600.0,710,2.09
25,75-120,295000,75,PARIS 20,75020,22 RUE DE BELLEVILLE,Appartement,2,30,48.8724781537435,2.37931052499387,9833,1557,172135.6,23600.0,761,1.86
25,75-120,356795,75,PARIS 20,75020,32 RUE DES VIGNOLES,Appartement,2,44,48.8532789995267,2.39965819854757,8109,1883,208193.64,28543.600000000002,1116,2.26
25,75-120,870000,75,PARIS 20,75020,52 RUE SAINT FARGEAU,Appartement,5,107,48.8718115149492,2.40683553148586,8131,4592,507654.15,69600.0,2713,2.25
25,75-120,584600,75,PARIS 20,75020,47 BD MORTIER,Appartement,4,71,48.8672885464068,2.40850565785556,8234,3086,341120.25,46768.0,1800,2.22
25,75-120,650000,75,PARIS 20,75020,30 RUE FREDERICK LEMAITRE,Appartement,4,60,48.8750130880912,2.39381365517255,10833,3431,379281.84,52000.0,1521,1.69
25,75-120,384600,75,PARIS 20,75020,67 RUE DES ORTEAUX,Appartement,2,40,48.8565099753769,2.40413996234909,9615,2030,224418.15,30768.0,1014,1.9
25,75-120,555000,75,PARIS 20,75020,16 RUE VILLIERS ISLE ADAM,Appartement,3,65,48.8657631564685,2.39476883244672,8538,2929,323848.34,44400.0,1648,2.14
25,75-120,710000,75,PARIS 20,75020,216 RUE DES PYRENEES,Appartement,4,77,48.8659534797338,2.39790401491962,9221,3748,414292.47,56800.0,1952,1.98
25,75-120,320000,75,PARIS 20,75020,139 RUE DES PYRENEES,Appartement,2,44,48.8582167643219,2.40215975931871,7273,1689,186723.37,25600.0,1116,2.51
25,75-120,296900,75,PARIS 20,75020,107 RUE DE LA REUNION,Appartement,2,33,48.8570992487785,2.39952506794474,8997,1567,173244.27,23752.0,837,2.03
25,75-120,370000,75,PARIS 20,75020,203 BD DAVOUT,Appartement,2,40,48.8627778773605,2.4085211101497,9250,1953,215898.89,29600.0,1014,1.98
25,75-120,434900,75,PARIS 20,75020,67 RUE DES GRANDS CHAMPS,Appartement,2,50,48.8516075265567,2.40479699066878,8698,2296,253768.73,34792.0,1268,2.1
25,75-120,640000,75,PARIS 20,75020,294 RUE DE BELLEVILLE,Appartement,3,87,48.876055566496,2.40407824670667,7356,3378,373446.73,51200.0,2206,2.49
25,75-120,932000,75,PARIS 20,75020,38 RUE DES MARONITES,Appartement,2,71,48.8683059017588,2.38491888127041,13127,4919,543831.81,74560.0,1800,1.39
25,75-120,356000,75,PARIS 20,75020,19 RUE DES LYANES,Appartement,2,40,48.8634272741486,2.40486264940391,8900,1879,207729.75,28480.0,1014,2.05
25,75-120,427000,75,PARIS 20,75020,52 RUE DE LA BIDASSOA,Appartement,3,47,48.8676709580979,2.391322523721,9085,2254,249158.99,34160.0,1192,2.01
25,75-120,327000,75,PARIS 20,75020,1 PAS DU SURMELIN,Appartement,2,49,48.8695343946363,2.4057309086325,6673,1726,190807.94,26160.0,1242,2.74
25,75-120,540000,75,PARIS 20,75020,46 RUE DES ORTEAUX,Appartement,2,54,48.8560659703698,2.40315390625023,10000,2850,315095.68,43200.0,1369,1.83
25,75-120,512000,75,PARIS 20,75020,54 RUE DE LA PY,Appartement,3,53,48.8661252765526,2.40453627629073,9660,2703,298757.39,40960.0,1344,1.89
25,75-120,851000,75,PARIS 20,75020,16 RUE ALPHONSE PENAUD,Appartement,3,101,48.8680500423172,2.40741473985958,8426,4492,496567.45,68080.0,2561,2.17
25,75-120,530000,75,PARIS 20,75020,14B RUE JUILLET,Appartement,3,59,48.8678978509586,2.3913816298239,8983,2798,309260.58,42400.0,1496,2.04
25,75-120,330000,75,PARIS 20,75020,50 RUE DE LA BIDASSOA,Appartement,2,28,48.867616121204,2.39165788451107,11786,1742,192558.47,26400.0,710,1.55
25,75-120,670750,75,PARIS 20,75020,17 RUE VITRUVE,Appartement,3,69,48.8572332053763,2.40261024664177,9721,3540,391389.68,53660.0,1749,1.88
25,75-120,353430,75,PARIS 20,75020,1 RUE DU CLOS,Appartement,4,53,48.8564375732447,2.40583682314569,6668,1866,206230.12,28274.4,1344,2.74
25,75-120,805500,75,PARIS 20,75020,55 RUE DU VOLGA,Appartement,2,53,48.8527950062729,2.40786585146516,15198,4252,470017.72,64440.0,1344,1.2
25,75-120,549000,75,PARIS 20,75020,68 RUE BELGRAND,Appartement,2,66,48.864362671033,2.4066549204506,8318,2898,320347.28,43920.0,1673,2.2
25,75-120,650000,75,PARIS 20,75020,6 RUE DE BELLEVILLE,Appartement,3,52,48.8721048974218,2.37771588825242,12500,3431,379281.84,52000.0,1318,1.46
25,75-120,800000,75,PARIS 20,75020,24 RUE D ANNAM,Appartement,4,79,48.867212882019,2.39541634141793,10127,4223,466808.42,64000.0,2003,1.81
25,75-120,985000,75,PARIS 20,75020,5 RUE DES ENVIERGES,Appartement,2,48,48.8718022824562,2.38597585366044,20521,5199,574757.86,78800.0,1217,0.89
25,75-120,665000,75,PARIS 20,75020,13 RUE CHARLES FRIEDEL,Appartement,5,88,48.873149889792,2.39524371264367,7557,3510,388034.5,53200.0,2231,2.42
25,75-120,710000,75,PARIS 20,75020,12 RUE DES GATINES,Appartement,3,60,48.8655336624557,2.39830081560337,11833,3748,414292.47,56800.0,1521,1.55
25,75-120,370000,75,PARIS 20,75020,22 RUE DE LA REUNION,Appartement,2,44,48.8535347799446,2.4038067124712,8409,1953,215898.89,29600.0,1116,2.17
25,75-120,534486,75,PARIS 20,75020,141 AV GAMBETTA,Appartement,2,57,48.8692603611506,2.40153130312005,9377,2821,311878.2,42758.88,1445,1.95
25,75-120,785000,75,PARIS 20,75020,83 RUE DE LA PLAINE,Appartement,2,40,48.8507134411114,2.40598972483436,19625,4144,458055.76,62800.0,1014,0.93
25,75-120,800000,75,PARIS 20,75020,50 RUE DE LA JUSTICE,Appartement,4,106,48.8683250216685,2.40806970353099,7547,4223,466808.42,64000.0,2687,2.42
25,75-120,556700,75,PARIS 20,75020,62 RUE DES GRANDS CHAMPS,Appartement,2,79,48.8509124492594,2.40370277937111,7047,2938,324840.31,44536.0,2003,2.6
25,75-120,298400,75,PARIS 20,75020,90 RUE HAXO,Appartement,2,32,48.8747721980209,2.40329128504548,9325,1575,174119.54,23872.0,811,1.96
25,75-120,773000,75,PARIS 20,75020,262 RUE DES PYRENEES,Appartement,4,85,48.8694040955236,2.3953422320629,9094,4080,451053.63,61840.0,2155,2.01
25,75-120,360000,75,PARIS 20,75020,12 RUE DU GROUPE MANOUCHIAN,Appartement,3,47,48.8694785608235,2.40480707981036,7660,1900,210063.79,28800.0,1192,2.39
25,75-120,320000,75,PARIS 20,75020,70 RUE DES PRAIRIES,Appartement,2,30,48.8639484596682,2.40111388675213,10667,1689,186723.37,25600.0,761,1.71
25,75-120,488000,75,PARIS 20,75020,15 RUE LISFRANC,Appartement,3,54,48.8623944729387,2.40291900501665,9037,2576,284753.13,39040.0,1369,2.02
25,75-120,416500,75,PARIS 20,75020,50 RUE DE BELLEVILLE,Appartement,3,50,48.8730403383948,2.38150941420984,8330,2198,243032.13,33320.0,1268,2.2
25,75-120,297000,75,PARIS 20,75020,54 RUE DES ENVIERGES,Appartement,2,29,48.872372776674,2.38886208259464,10241,1568,173302.62,23760.0,735,1.79
25,75-120,270000,75,PARIS 20,75020,7 RUE DU CLOS,Appartement,2,22,48.8568337006248,2.40608356561788,12273,1425,157547.84,21600.0,558,1.49
25,75-120,518485,75,PARIS 20,75020,20 RUE DU TRANSVAAL,Appartement,2,45,48.8714925879,2.38856200564508,11522,2737,302541.45,41478.8,1141,1.59
25,75-120,280000,75,PARIS 20,75020,43 RUE DE LA REUNION,Appartement,3,31,48.8548181991053,2.40169041542385,9032,1478,163382.95,22400.0,786,2.02
25,75-120,408000,75,PARIS 20,75020,181 RUE DES PYRENEES,Appartement,3,53,48.8607366704045,2.40008727774082,7698,2154,238072.29,32640.0,1344,2.38
25,75-120,419000,75,PARIS 20,75020,50 RUE DE MENILMONTANT,Appartement,3,47,48.8679774464728,2.38789234643768,8915,2212,244490.91,33520.0,1192,2.05
25,75-120,489000,75,PARIS 20,75020,52 RUE DE BAGNOLET,Appartement,2,46,48.857151007416,2.39887520397543,10630,2581,285336.64,39120.0,1166,1.72
25,75-120,450000,75,PARIS 20,75020,86 RUE DE LA REUNION,Appartement,2,45,48.8567327807633,2.40031387602389,10000,2375,262579.73,36000.0,1141,1.83
25,75-120,600000,75,PARIS 20,75020,22 BD DE BELLEVILLE,Appartement,4,87,48.8682549786964,2.38315351348719,6897,3167,350106.31,48000.0,2206,2.65
25,75-120,466000,75,PARIS 20,75020,9 AV TAILLADE,Appartement,2,46,48.8741937090383,2.39404046622849,10130,2460,271915.9,37280.0,1166,1.81
25,75-120,680000,75,PARIS 20,75020,202 BD DE CHARONNE,Appartement,5,79,48.8583151988446,2.39111138123974,8608,3589,396787.15,54400.0,2003,2.12
25,75-120,538000,75,PARIS 20,75020,17 RUE FREDERICK LEMAITRE,Appartement,2,63,48.8741424985418,2.39209380259386,8540,2840,313928.66,43040.0,1597,2.14
25,75-120,551000,75,PARIS 20,75020,64 RUE ORFILA,Appartement,2,55,48.8666782501984,2.39807852678675,10018,2908,321514.3,44080.0,1394,1.83
25,75-120,310000,75,PARIS 20,75020,33 RUE DU SURMELIN,Appartement,2,40,48.8690791981921,2.40490506466093,7750,1636,180888.26,24800.0,1014,2.36
25,75-120,752000,75,PARIS 20,75020,13 AV GAMBETTA,Appartement,3,76,48.8637019990268,2.38996468893782,9895,3969,438799.91,60160.0,1927,1.85
25,75-120,462400,75,PARIS 20,75020,1 PL EMILE LANDRIN,Appartement,2,46,48.8638222200445,2.40028417681197,10052,2441,269815.26,36992.0,1166,1.82
25,75-120,374500,75,PARIS 20,75020,256 RUE DE BELLEVILLE,Appartement,2,42,48.875508226786,2.40119071604023,8917,1977,218524.69,29960.0,1065,2.05
25,75-120,677470,75,PARIS 20,75020,14 RUE DU PRESSOIR,Appartement,4,76,48.8692288267383,2.3840912838494,8914,3576,395310.87,54197.6,1927,2.05
25,75-120,618550,75,PARIS 20,75020,49 RUE VILLIERS ISLE ADAM,Appartement,3,48,48.8673083497886,2.39573891070429,12886,3265,360930.43,49484.0,1217,1.42
25,75-120,251000,75,PARIS 20,75020,99 RUE DE MENILMONTANT,Appartement,2,24,48.8691732035868,2.39104860310113,10458,1325,146461.14,20080.0,608,1.75
25,75-120,335800,75,PARIS 20,75020,22 RUE DE BELLEVILLE,Appartement,2,32,48.8724781537435,2.37931052499387,10494,1772,195942.83,26864.0,811,1.74
25,75-120,414000,75,PARIS 20,75020,78 RUE HAXO,Appartement,2,43,48.874000151085,2.40374800591039,9628,2185,241573.36,33120.0,1090,1.9
25,75-120,405000,75,PARIS 20,75020,52 RUE DE L ERMITAGE,Appartement,2,40,48.8722394608824,2.39353563637443,10125,2138,236321.76,32400.0,1014,1.81
25,75-120,213000,75,PARIS 20,75020,32 RUE DES PARTANTS,Appartement,2,29,48.8653402112643,2.39284800360759,7345,1124,124287.74,17040.0,735,2.49
25,75-120,724919,75,PARIS 20,75020,65 AV GAMBETTA,Appartement,4,80,48.8652500100342,2.39623218509946,9061,3826,422997.86,57993.520000000004,2028,2.02
25,75-120,390000,75,PARIS 20,75020,25 BD DAVOUT,Appartement,3,66,48.8489608871338,2.41103708202628,5909,2059,227569.1,31200.0,1673,3.09
25,75-120,325000,75,PARIS 20,75020,62 RUE DES GRANDS CHAMPS,Appartement,2,32,48.8509124492594,2.40370277937111,10156,1715,189640.92,26000.0,811,1.8
25,75-120,746000,75,PARIS 20,75020,44 RUE PLANCHAT,Appartement,3,65,48.8552966113301,2.3972527619093,11477,3938,435298.85,59680.0,1648,1.59
25,75-120,905000,75,PARIS 20,75020,90 AV GAMBETTA,Appartement,5,83,48.8699271568906,2.40319782579375,10904,4777,528077.02,72400.0,2104,1.68
25,75-120,506000,75,PARIS 20,75020,19 RUE DU TRANSVAAL,Appartement,2,57,48.8719746976183,2.38739523558143,8877,2671,295256.32,40480.0,1445,2.06
25,75-120,919000,75,PARIS 20,75020,7 RUE DES RONDONNEAUX,Appartement,4,88,48.8633734106638,2.39874543886144,10443,4851,536246.17,73520.0,2231,1.75
25,75-120,295000,75,PARIS 20,75020,91 RUE DES MARAICHERS,Appartement,3,45,48.8555894801361,2.40559688646111,6556,1557,172135.6,23600.0,1141,2.79
25,75-120,535000,75,PARIS 20,75020,107 RUE DE LA REUNION,Appartement,2,70,48.8570992487785,2.39952506794474,7643,2824,312178.13,42800.0,1775,2.39
25,75-120,418000,75,PARIS 20,75020,12 RUE DU CAMBODGE,Appartement,2,37,48.8664089001715,2.39808802026403,11297,2206,243907.4,33440.0,938,1.62
25,75-120,612750,75,PARIS 20,75020,11 RUE DU PRESSOIR,Appartement,3,67,48.8688582692045,2.38299424153676,9146,3234,357546.07,49020.0,1699,2.0
25,75-120,665910,75,PARIS 20,75020,28 RUE DE BELLEVILLE,Appartement,4,40,48.8724390061021,2.37974337655017,16648,3515,388565.49,53272.8,1014,1.1
25,75-120,956000,75,PARIS 20,75020,13 RUE DES HAIES,Appartement,4,83,48.852890349825,2.40003655582372,11518,5046,557836.06,76480.0,2104,1.59
25,75-120,843150,75,PARIS 20,75020,107 RUE PELLEPORT,Appartement,5,116,48.8711223442235,2.39792527481874,7269,4450,491986.9,67452.0,2941,2.52
